time,chla,fe,NO3,PO4,sea_surface_temperature_anomaly,silicate,O2,Salinity,uo,vo,wo,spC02,ph,chla_log,month,doy,month_sin,month_cos,doy_sin,doy_cos,kd(light)
06-11-2025,0.1857073,0.003341269,16.19726,0.000252992,0.60116196,44.388187,209.56479,24.107851,-0.36444607,0.18249908,-2.31E-06,32.690136,8.099051476,0.170339474,11,310,-0.5,0.866025404,-0.811539059,0.584298174,0.036956605
07-11-2025,0.13747196,0.003657322,10.962261,0.000150497,0.3118,27.33169,206.89136,21.542583,-0.57105535,0.055832807,9.43E-09,30.817657,8.128053665,0.128808221,11,311,-0.5,0.866025404,-0.801361088,0.598180914,0.036398143
08-11-2025,0.098736204,0.00350763,5.8918595,7.36E-05,0.813797,10.701989,204.3567,21.454256,-0.69549114,-0.044551607,-9.31E-07,31.016024,8.12810421,0.094160614,11,312,-0.5,0.866025404,-0.790945657,0.611886401,0.038423833
09-11-2025,0.09078364,0.003339849,4.528703,6.19E-05,0.84405327,7.221407,203.49527,23.356508,-0.57690734,-0.10784448,-1.57E-06,32.450325,8.107241631,0.086896374,11,313,-0.5,0.866025404,-0.780295851,0.625410573,0.038685329
10-11-2025,0.08919627,0.00323889,4.227429,6.05E-05,0.35559464,7.314116,203.32835,23.862474,-0.6254767,-0.18654187,6.38E-07,33.106922,8.097103119,0.085440057,11,314,-0.5,0.866025404,-0.769414827,0.638749422,0.038043603
11-11-2025,0.08917374,0.003029756,4.165239,6.14E-05,0.37246704,8.187272,203.523,24.16235,-0.58685184,-0.23768063,2.16E-06,33.224834,8.096981049,0.085419372,11,315,-0.5,0.866025404,-0.758305808,0.651898996,0.039688624
12-11-2025,0.08980491,0.002676164,4.257015,6.15E-05,0.52184296,9.058214,203.91187,26.217497,-0.44165087,-0.24813531,1.72E-06,34.169342,8.084467888,0.085998699,11,316,-0.5,0.866025404,-0.746972088,0.664855398,0.039556719
13-11-2025,0.090647474,0.002365498,4.4906783,6.03E-05,0.6350136,9.813946,204.48238,27.882206,-0.326087,-0.21341188,3.04E-06,35.32806,8.069378853,0.086771533,11,317,-0.5,0.866025404,-0.735417023,0.677614789,0.039618772
14-11-2025,0.09141556,0.00215827,4.748567,6.01E-05,0.48719406,10.4290085,205.0954,28.532549,-0.22789223,-0.2014721,3.23E-06,35.78561,8.064228058,0.087475533,11,318,-0.5,0.866025404,-0.723644038,0.690173388,0.040402748
15-11-2025,0.09232011,0.002025941,5.012706,6.00E-05,0.7182293,10.983736,205.7072,29.968784,-0.18198873,-0.045431804,-6.22E-08,35.602036,8.067092896,0.088303975,11,319,-0.5,0.866025404,-0.711656622,0.702527474,0.041537471
16-11-2025,0.09339019,0.001931548,5.2972445,6.10E-05,0.048669815,11.564421,206.35158,29.498772,-0.23304346,-0.04119612,-5.96E-07,34.862396,8.07704258,0.089283135,11,320,-0.5,0.866025404,-0.699458327,0.714673386,0.043631062
17-11-2025,0.094284445,0.001877382,5.525408,6.15E-05,0.022039413,12.090355,206.96834,29.01179,-0.23698635,-0.03799617,6.09E-07,34.344654,8.08465004,0.090100675,11,321,-0.5,0.866025404,-0.687052767,0.726607525,0.046488494
18-11-2025,0.09497028,0.001832193,5.744069,6.16E-05,0.23208046,12.58237,207.54584,28.97464,-0.2631136,-0.028860895,-9.10E-07,34.256855,8.086598396,0.090727221,11,322,-0.5,0.866025404,-0.674443619,0.738326354,0.047241539
19-11-2025,0.09532421,0.001792069,5.9288626,6.35E-05,0.3088379,12.984591,208.05489,28.869577,-0.28544298,0.062436454,-8.03E-07,34.329594,8.086492538,0.091050402,11,323,-0.5,0.866025404,-0.661634618,0.749826401,0.048052937
20-11-2025,0.095246546,0.001730422,6.017679,6.31E-05,0.5250683,13.242059,208.41132,28.863926,-0.3512968,0.07170671,-1.04E-06,34.388943,8.086332321,0.090979494,11,324,-0.5,0.866025404,-0.648629561,0.761104259,0.047724269
21-11-2025,0.09481154,0.001690934,6.044362,6.20E-05,0.49899864,13.398585,208.62434,28.725958,-0.37559196,0.07641242,-1.05E-06,34.29386,8.087924004,0.090582239,11,325,-0.5,0.866025404,-0.635432301,0.772156584,0.045843959
22-11-2025,0.09433498,0.001743601,6.0127816,6.12E-05,0.41550636,13.448563,208.7377,28.558378,-0.3612611,-0.003597015,-1.33E-07,34.095814,8.090518951,0.090146855,11,326,-0.5,0.866025404,-0.622046748,0.782980104,0.044889662
23-11-2025,0.09402172,0.001882528,5.8948345,6.27E-05,0.3871746,13.400093,208.791,28.386417,-0.3925084,-0.05387745,-2.38E-07,34.066418,8.090896606,0.089860558,11,327,-0.5,0.866025404,-0.60847687,0.793571609,0.042671345
24-11-2025,0.09393561,0.001861358,5.7487125,6.35E-05,0.49952316,13.397707,208.86049,28.580288,-0.35707676,-0.002878746,-3.05E-07,33.94305,8.092410088,0.089781845,11,328,-0.5,0.866025404,-0.594726687,0.803927962,0.041234076
25-11-2025,0.09412657,0.001840362,5.6585746,6.42E-05,0.27524376,13.492935,208.94139,28.403193,-0.4079647,-0.020777375,-1.58E-06,33.71677,8.095277786,0.089956392,11,329,-0.5,0.866025404,-0.580800273,0.814046094,0.039389879
26-11-2025,0.09482913,0.001984877,5.7212853,6.74E-05,-0.081430435,14.230962,209.08966,27.645699,-0.50195324,-0.11730901,-4.72E-07,33.410595,8.099042892,0.090598305,11,330,-0.5,0.866025404,-0.566701756,0.823923006,0.039002854
27-11-2025,0.09580939,0.002036149,5.83719,7.03E-05,-0.06413841,15.034291,209.24358,27.956524,-0.35306147,-0.027115194,3.28E-07,33.118084,8.101775169,0.091493259,11,331,-0.5,0.866025404,-0.552435313,0.833555772,0.038777698
28-11-2025,0.09678895,0.001965408,5.932876,7.17E-05,-0.031661987,15.806029,209.39774,27.907993,-0.3723415,-0.005715787,-4.48E-07,32.90047,8.10414505,0.092386774,11,332,-0.5,0.866025404,-0.538005172,0.842941537,0.038777698
29-11-2025,0.09884208,0.001977691,6.317835,7.57E-05,-0.20534706,17.977152,209.75012,27.856031,-0.33171362,-0.059327073,1.53E-08,32.681873,8.106706619,0.094256971,11,333,-0.5,0.866025404,-0.523415607,0.852077521,0.038817905
30-11-2025,0.102164984,0.001971592,6.9616513,8.81E-05,-0.18260765,20.950174,210.23012,28.140844,-0.2554309,0.026869202,-6.09E-07,32.43014,8.109988213,0.097276413,11,334,-0.5,0.866025404,-0.508670944,0.860961016,0.039163683
01-12-2025,0.106881805,0.001912506,7.5970564,0.00010475,-0.34579086,23.646982,210.73029,27.644745,-0.30458143,0.06180983,-6.73E-07,31.929905,8.117563248,0.101546877,12,335,-2.45E-16,1,-0.49377555,0.869589389,0.039798457
02-12-2025,0.116846375,0.001920626,8.878843,0.000158404,-0.3547325,27.68006,211.65541,27.189463,-0.39479673,0.06441538,2.11E-06,31.483625,8.124403,0.110508977,12,336,-2.45E-16,1,-0.47873384,0.877960085,0.041373577
03-12-2025,0.13389431,0.001937557,10.836154,0.000183072,-0.053504944,31.04548,213.18668,27.514933,-0.31092566,0.09108258,-7.19E-07,31.293545,8.126447678,0.125658,12,337,-2.45E-16,1,-0.463550271,0.886070622,0.040259928
04-12-2025,0.14996785,0.001898771,12.527327,0.000217102,-0.21440697,31.889894,214.66522,26.974499,-0.348963,0.15124968,6.90E-07,31.152813,8.128339767,0.139733985,12,338,-2.45E-16,1,-0.448229342,0.893918597,0.039163683
05-12-2025,0.16451512,0.001849456,13.758916,0.000257333,-0.28617287,31.246603,215.91716,27.243452,-0.32244495,0.14434306,5.22E-07,31.00008,8.130770683,0.152304794,12,339,-2.45E-16,1,-0.432775593,0.901501684,0.038852636
06-12-2025,0.1739474,0.001836781,14.48157,0.000280782,-0.34555244,30.658651,216.8839,27.880857,-0.22817016,0.12392891,4.70E-07,31.153217,8.127726555,0.160371916,12,340,-2.45E-16,1,-0.417193603,0.908817637,0.037496723
07-12-2025,0.17551927,0.001773987,14.6146965,0.000285968,-0.59168434,29.965237,217.40547,27.962881,-0.2175567,0.19961585,2.66E-06,31.044682,8.128593445,0.161709982,12,341,-2.45E-16,1,-0.401487989,0.915864288,0.037384145
08-12-2025,0.1749729,0.001678493,14.537139,0.000290337,-0.9281006,29.043112,217.68768,28.094152,-0.19972023,0.21301068,6.30E-07,30.794092,8.13240242,0.161245084,12,342,-2.45E-16,1,-0.385663406,0.922639549,0.038723134
09-12-2025,0.1752903,0.001627516,14.538335,0.000290081,-0.9091778,28.14402,217.96974,28.486805,-0.20395966,0.15233244,1.82E-07,30.867094,8.131110191,0.161515181,12,343,-2.45E-16,1,-0.369724543,0.929141411,0.040477466
10-12-2025,0.17801681,0.001569559,14.5895405,0.000295773,-0.6891651,27.172163,218.33636,28.770401,-0.1689334,0.12559687,8.64E-07,31.138931,8.126880646,0.163832355,12,344,-2.45E-16,1,-0.353676122,0.935367949,0.042244416
11-12-2025,0.18340679,0.001488204,14.715719,0.000304859,-0.48989868,26.079418,218.79945,28.85293,-0.21458098,0.16558823,4.39E-08,31.268864,8.125120163,0.168397389,12,345,-2.45E-16,1,-0.3375229,0.941317318,0.04516995
12-12-2025,0.18600585,0.001428897,14.759969,0.000309041,-0.49495697,24.912424,219.14583,28.910637,-0.21120194,0.10973039,-1.26E-06,31.253973,8.125424385,0.170591233,12,346,-2.45E-16,1,-0.321269662,0.946987753,0.049462181
13-12-2025,0.18347812,0.001375826,14.434891,0.000302579,-0.63154984,23.920012,219.15176,28.898867,-0.17975317,0.1076765,-1.30E-06,30.944508,8.129695892,0.168457662,12,347,-2.45E-16,1,-0.304921225,0.952377576,0.050968271
14-12-2025,0.17936268,0.001330793,13.977431,0.0002931,-1.0354881,23.454454,219.00461,28.400024,-0.20398323,0.13331418,-1.82E-06,30.059881,8.142738342,0.164974191,12,348,-2.45E-16,1,-0.288482433,0.957485188,0.050968271
15-12-2025,0.17523864,0.001368853,13.635841,0.000280518,-1.2163734,23.352407,218.96454,27.503042,-0.2096194,0.13705727,-1.99E-06,29.396725,8.153398514,0.161471225,12,349,-2.45E-16,1,-0.271958158,0.962309077,0.051251452
16-12-2025,0.16872574,0.001493206,13.1384535,0.000258639,-0.96024895,23.251848,218.84196,27.360828,-0.15841535,-0.029974846,-4.71E-07,29.474962,8.152874947,0.155914044,12,350,-2.45E-16,1,-0.255353295,0.966847814,0.049244788
17-12-2025,0.1632104,0.001596318,12.71935,0.000246141,-0.9625511,23.230778,218.76741,27.277132,-0.1294211,0.066018924,-5.10E-07,29.565866,8.151652336,0.151183769,12,351,-2.45E-16,1,-0.238672766,0.971100052,0.049487833
18-12-2025,0.16177647,0.001632733,12.640321,0.000250482,-1.0355644,23.988567,218.82208,27.160809,-0.14088611,0.14777781,-5.01E-07,29.360867,8.1541996,0.149950273,12,352,-2.45E-16,1,-0.221921513,0.975064532,0.055450182
19-12-2025,0.16063374,0.001644323,12.552773,0.000254028,-1.0016003,25.226654,218.83011,27.095896,-0.19448413,0.00726734,-1.69E-06,29.216032,8.1554842,0.148966184,12,353,-2.45E-16,1,-0.2051045,0.97874008,0.056074876
20-12-2025,0.15854293,0.001641418,12.160482,0.000257727,-1.0926933,26.088757,218.62549,27.084837,-0.10723429,-0.06972217,-1.43E-06,29.05355,8.157292366,0.147163121,12,354,-2.45E-16,1,-0.18822671,0.982125606,0.056475706
21-12-2025,0.15648927,0.001585801,11.635109,0.000234231,-1.1221619,26.288212,218.29715,26.93933,-0.16642211,0.101422004,-2.47E-06,28.68163,8.162754059,0.145388925,12,355,-2.45E-16,1,-0.171293144,0.985220107,0.061929394
22-12-2025,0.15387605,0.001558374,11.220387,0.000216914,-0.9637432,25.908398,218.04669,26.88007,-0.23475666,-0.016581694,-2.88E-06,28.563114,8.164340973,0.143126753,12,356,-2.45E-16,1,-0.154308821,0.988022666,0.062427491
23-12-2025,0.15050492,0.001633341,10.774138,0.000214381,-0.9432583,25.208345,217.74626,26.836473,-0.16553763,-0.058203194,-1.20E-06,28.710619,8.162037849,0.140200907,12,357,-2.45E-16,1,-0.137278772,0.990532452,0.058073848
24-12-2025,0.14790659,0.001666919,10.35582,0.000219623,-1.05126,24.183996,217.48604,26.59157,-0.18557058,-0.024308244,-2.19E-06,28.547005,8.164725304,0.137939927,12,358,-2.45E-16,1,-0.120208045,0.992748722,0.056477286
25-12-2025,0.14633828,0.001648567,9.976278,0.000211415,-1.0083942,23.039743,217.271,26.646105,-0.2304699,-0.0393626,-1.76E-06,28.388016,8.167222023,0.136572758,12,359,-2.45E-16,1,-0.103101697,0.99467082,0.058395892
26-12-2025,0.14627782,0.001641672,10.094949,0.000208516,-1.2357635,22.8729,217.5447,26.64484,-0.17583871,-0.09940851,-1.25E-06,28.19046,8.170041084,0.136520015,12,360,-2.45E-16,1,-0.085964799,0.996298175,0.054668292
27-12-2025,0.14598891,0.001638467,10.337973,0.000216229,-1.5044727,23.179462,217.93192,26.552708,-0.101797014,-0.12137738,-2.31E-07,27.80334,8.175810814,0.136267941,12,361,-2.45E-16,1,-0.068802427,0.997630305,0.050998725
28-12-2025,0.14590909,0.001623838,10.456894,0.000225226,-1.6535263,23.532187,218.25452,26.475147,-0.1125928,-0.044097796,-1.32E-06,27.50939,8.180650711,0.136198287,12,362,-2.45E-16,1,-0.051619667,0.998666816,0.048474357
29-12-2025,0.1454558,0.001585348,10.20365,0.000216567,-1.6880054,23.309143,218.25623,26.450697,-0.14273793,-0.10482481,-1.25E-06,27.230791,8.185251236,0.135802636,12,363,-2.45E-16,1,-0.034421612,0.999407401,0.04792174
30-12-2025,0.1453195,0.001533159,9.774286,0.000216144,-1.622755,22.717035,218.13448,26.420015,-0.093228,-0.1406692,-1.16E-06,26.976288,8.188838005,0.135683637,12,364,-2.45E-16,1,-0.017213356,0.999851839,0.045972321
31-12-2025,0.14499994,0.001477368,9.204922,0.000217753,-1.6097775,21.802368,217.89543,26.419445,-0.09239645,-0.11964186,-1.48E-06,27.013845,8.187603951,0.135404585,12,365,-2.45E-16,1,6.43E-16,1,0.046600375
01-01-2026,0.14404172,0.001447083,9.025026,0.00021699,-1.5257187,21.496098,217.96318,26.273441,-0.086134434,-0.16117923,3.65E-07,27.10113,8.185647964,0.134567361,1,1,0.5,0.866025404,0.017213356,0.999851839,0.047395945
02-01-2026,0.14310725,0.001427001,9.105364,0.000216457,-1.5343819,21.71132,218.19287,26.226883,-0.046422794,-0.13366212,7.97E-07,26.929632,8.187449455,0.133750212,1,2,0.5,0.866025404,0.034421612,0.999407401,0.048028056
03-01-2026,0.14273036,0.001399149,9.410958,0.000215843,-1.5166512,22.523943,218.69067,26.170496,-0.04671406,-0.10253278,6.14E-07,26.813637,8.188803673,0.133420451,1,3,0.5,0.866025404,0.051619667,0.998666816,0.04945356
04-01-2026,0.14260522,0.00136703,9.471375,0.0002174,-1.5138702,22.842276,219.07318,26.182833,-0.070049964,-0.1178629,8.67E-07,26.722286,8.190020561,0.133310936,1,4,0.5,0.866025404,0.068802427,0.997630305,0.052190796
05-01-2026,0.14205913,0.001328677,9.0628805,0.000220753,-1.4331436,22.013922,219.14502,26.260313,-0.088353045,-0.15892296,7.74E-07,26.598131,8.191178322,0.132832887,1,5,0.5,0.866025404,0.085964799,0.996298175,0.054117866
06-01-2026,0.14210503,0.001305668,8.717571,0.000226907,-1.4650421,21.294735,219.28291,26.340763,-0.09642564,-0.11779168,7.63E-07,26.605486,8.190446854,0.132873077,1,6,0.5,0.866025404,0.103101697,0.99467082,0.054998733
07-01-2026,0.14357921,0.001297966,8.001179,0.000234647,-1.5543613,19.84302,218.98009,26.41917,-0.11196048,-0.09528027,9.71E-07,26.791397,8.187898636,0.134163002,1,7,0.5,0.866025404,0.120208045,0.992748722,0.056492191
08-01-2026,0.14321326,0.001298647,7.760274,0.000235937,-1.5395164,19.337957,219.09187,26.530039,-0.12043246,-0.10332711,1.69E-07,27.007353,8.185042381,0.133842947,1,8,0.5,0.866025404,0.137278772,0.990532452,0.055796131
09-01-2026,0.1420869,0.001332186,7.586659,0.000235104,-1.455967,18.95245,219.15813,26.644522,-0.05934314,-0.13782777,1.29E-06,27.050264,8.183513641,0.132857203,1,9,0.5,0.866025404,0.154308821,0.988022666,0.052737534
10-01-2026,0.14111178,0.001376844,7.517811,0.000239656,-1.4469643,18.789536,219.30981,26.782007,-0.07040294,-0.096062526,9.02E-07,26.966293,8.183531761,0.132003033,1,10,0.5,0.866025404,0.171293144,0.985220107,0.05024837
11-01-2026,0.14269497,0.001388538,7.164002,0.000271727,-1.4154015,18.137327,219.15955,26.931065,-0.11601427,-0.095342144,1.73E-08,26.978384,8.183354378,0.133389481,1,11,0.5,0.866025404,0.18822671,0.982125606,0.049276859
12-01-2026,0.14309219,0.00139215,6.951294,0.000244212,-1.4130478,17.736818,219.2086,27.045738,-0.12171841,-0.09231253,-4.15E-08,27.16712,8.181144714,0.133737038,1,12,0.5,0.866025404,0.2051045,0.97874008,0.049123205
13-01-2026,0.14084665,0.001429921,6.8268137,0.000231084,-1.5115204,17.48763,219.36824,27.153313,-0.06956804,-0.12007942,1.09E-06,27.334438,8.178209305,0.131770662,1,13,0.5,0.866025404,0.221921513,0.975064532,0.04685292
14-01-2026,0.13938715,0.001441582,6.692677,0.000231612,-1.5582256,17.253231,219.52359,27.295301,-0.016755225,-0.09991172,8.35E-08,27.199545,8.178894043,0.13049053,1,14,0.5,0.866025404,0.238672766,0.971100052,0.046286069
15-01-2026,0.13854374,0.001409835,6.510828,0.000233493,-1.6040707,16.953602,219.63725,27.529099,-0.05429095,-0.11009429,-2.04E-07,26.998161,8.180794716,0.129750025,1,15,0.5,0.866025404,0.255353295,0.966847814,0.045850869
16-01-2026,0.13775925,0.001387069,6.382256,0.0002318,-1.6937809,16.744013,219.78928,27.66749,-0.025067436,-0.14399686,-9.85E-09,26.898203,8.181225777,0.129060758,1,16,0.5,0.866025404,0.271958158,0.962309077,0.045850869
17-01-2026,0.13697042,0.001376297,6.3249383,0.000228831,-1.8609123,16.632914,219.94818,27.789305,-0.012353614,-0.13313648,-3.11E-07,26.867945,8.180751801,0.128367199,1,17,0.5,0.866025404,0.288482433,0.957485188,0.045850869
18-01-2026,0.13599648,0.001359615,6.415018,0.000222526,-1.7842674,16.721123,220.22061,27.894835,-0.035104137,-0.12411374,-1.20E-06,27.016,8.178535461,0.127510222,1,18,0.5,0.866025404,0.304921225,0.952377576,0.043976419
19-01-2026,0.13467482,0.001318551,6.6360617,0.000213616,-1.5761089,16.969475,220.65822,27.977383,0.002166241,-0.15567948,-6.13E-07,27.241163,8.175311089,0.126346108,1,19,0.5,0.866025404,0.321269662,0.946987753,0.043758463
20-01-2026,0.13357407,0.001250303,6.7489014,0.000207192,-1.2372437,17.021168,221.01453,28.08632,-0.007489094,-0.122354686,-3.42E-07,27.512753,8.171377182,0.125375535,1,20,0.5,0.866025404,0.3375229,0.941317318,0.043758463
21-01-2026,0.13278504,0.001182777,6.7516894,0.000201485,-0.939991,16.887781,221.25487,28.172367,-0.027168848,-0.10568982,-3.99E-07,27.807487,8.167448044,0.124679238,1,21,0.5,0.866025404,0.353676122,0.935367949,0.044219106
22-01-2026,0.13200758,0.001126408,6.6901226,0.000195834,-0.8285179,16.676073,221.44235,28.186975,0.003155942,-0.08365124,6.59E-08,28.055466,8.164338112,0.123992676,1,22,0.5,0.866025404,0.369724543,0.929141411,0.046035115
23-01-2026,0.13130562,0.0010756,6.594691,0.000191649,-0.8668785,16.41946,221.54044,28.18984,-0.000117333,-0.025642771,-3.32E-07,28.15119,8.163293839,0.123372382,1,23,0.5,0.866025404,0.385663406,0.922639549,0.046093773
24-01-2026,0.1305667,0.001035715,6.468704,0.00018947,-0.92869186,16.104492,221.59999,28.165232,0.01667303,0.029716905,-4.35E-07,28.174631,8.163261414,0.122719011,1,24,0.5,0.866025404,0.401487989,0.915864288,0.045832083
25-01-2026,0.12990724,0.001011814,6.319915,0.000189183,-0.97462463,15.756995,221.66133,28.098392,0.01749809,0.10212824,5.98E-07,28.197664,8.163379669,0.122135541,1,25,0.5,0.866025404,0.417193603,0.908817637,0.046294242
26-01-2026,0.12969586,0.000997164,6.127493,0.000190367,-0.90748405,15.329488,221.69861,28.046022,0.045509547,0.13407865,1.50E-06,28.233685,8.163434029,0.121948446,1,26,0.5,0.866025404,0.432775593,0.901501684,0.047659133
27-01-2026,0.12943602,0.000982989,5.953297,0.000189542,-0.9452095,14.923674,221.74648,28.080996,0.0778736,0.20759489,2.77E-06,28.269365,8.163502693,0.121718411,1,27,0.5,0.866025404,0.448229342,0.893918597,0.047659133
28-01-2026,0.1287294,0.000973697,5.8463483,0.000187544,-1.1892796,14.648572,221.81706,27.977179,0.10722073,0.18076432,1.16E-06,28.29982,8.163751602,0.121092575,1,28,0.5,0.866025404,0.463550271,0.886070622,0.047389437
29-01-2026,0.12759489,0.000971473,5.843821,0.000182775,-1.3444633,14.553782,221.9361,27.720222,0.13410354,0.1598626,1.24E-06,28.239923,8.165705681,0.120086948,1,29,0.5,0.866025404,0.47873384,0.877960085,0.046817951
30-01-2026,0.12678565,0.000952548,5.882298,0.000181387,-1.5605106,14.518889,222.07756,27.477196,0.06230235,0.22475265,1.87E-06,27.962502,8.170646667,0.119369022,1,30,0.5,0.866025404,0.49377555,0.869589389,0.045130305
31-01-2026,0.12694432,0.000925457,5.9149046,0.000183339,-1.6509228,14.453732,222.15036,27.385431,0.011550281,0.2047569,1.18E-06,27.747252,8.174219131,0.119509828,1,31,0.5,0.866025404,0.508670944,0.860961016,0.045400001
